<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.08.14	01:30:00	2830.90602	2849.99394	2828.38997	2843.72399	349	0	23
2025.08.14	02:00:00	2842.32927	2842.9074	2830.55945	2831.49823	227	0	21
2025.08.14	02:30:00	2847.78795	2851.42831	2844.615	2845.01311	165	0	20
2025.08.14	03:00:00	2848.57839	2851.94571	2836.12371	2837.47209	303	0	19
2025.08.14	03:30:00	2839.32517	2839.87857	2817.59424	2824.08266	387	0	20
2025.08.14	04:00:00	2825.33482	2829.85286	2798.93374	2799.35338	510	0	24
2025.08.14	04:30:00	2845.48801	2848.85216	2834.9286	2836.56787	223	0	20
2025.08.14	05:00:00	2850.41516	2866.68458	2843.91224	2865.97222	270	0	19
2025.08.14	05:30:00	2841.39391	2845.94777	2840.66732	2844.86875	144	0	18
2025.08.14	06:00:00	2842.18886	2868.99448	2837.71278	2866.87665	547	0	20
2025.08.14	06:30:00	2863.73797	2881.91877	2860.01678	2880.62229	387	0	24
2025.08.14	07:00:00	2878.11199	2885.75941	2860.11012	2862.35498	388	0	26
2025.08.14	07:30:00	2891.87348	2892.89938	2882.06282	2883.53819	262	0	24
2025.08.14	08:00:00	2884.9304	2887.83251	2873.48818	2878.76154	242	0	21
2025.08.14	08:30:00	2891.0421	2892.59381	2885.59159	2885.77084	219	0	21
2025.08.14	09:00:00	2886.53099	2889.06056	2880.42215	2884.69026	150	0	18
2025.08.14	09:30:00	2885.00378	2885.61864	2869.02354	2869.11387	296	0	21
2025.08.14	10:00:00	2894.30217	2897.14754	2889.1501	2896.27505	140	0	20
2025.08.14	10:30:00	2894.77626	2917.41742	2888.31994	2911.28634	411	0	19
2025.08.14	11:00:00	2911.28437	2913.3855	2894.7298	2897.09889	303	0	28
2025.08.14	11:30:00	2902.10826	2908.32374	2900.50229	2905.81606	145	0	23
2025.08.14	12:00:00	2902.78622	2908.07448	2890.66093	2892.16315	304	0	21
2025.08.14	12:30:00	2893.7939	2904.70023	2890.15804	2899.86467	214	0	20
2025.08.14	13:00:00	2888.9894	2892.79703	2878.13296	2879.7948	319	0	27
2025.08.14	13:30:00	2897.01075	2897.27471	2890.39882	2893.14573	141	0	16
2025.08.14	14:00:00	2897.84015	2901.05805	2875.06612	2879.17504	468	0	22
2025.08.14	14:30:00	2916.24705	2925.1652	2892.12263	2897.8462	374	0	21
2025.08.14	15:00:00	2901.98508	2913.45268	2897.98057	2912.13356	162	0	13
2025.08.14	15:30:00	2900.40846	2917.47987	2892.96801	2916.63061	325	0	17
2025.08.14	16:00:00	2889.20275	2892.95184	2883.36714	2886.70438	162	0	20
2025.08.14	16:30:00	2891.09101	2912.87302	2883.65258	2909.17765	424	0	23
2025.08.14	17:00:00	2875.71594	2882.84264	2866.93211	2882.47248	239	0	23
2025.08.14	17:30:00	2880.73917	2900.02556	2877.75185	2899.00788	334	0	21
2025.08.14	18:00:00	2892.65073	2896.35264	2885.19763	2895.05541	129	0	15
2025.08.14	18:30:00	2893.49601	2894.66068	2863.61354	2869.13443	517	0	20
2025.08.14	19:00:00	2870.9047	2879.15866	2855.23701	2876.98083	232	0	26
2025.08.14	19:30:00	2867.38257	2874.13587	2864.55671	2872.31259	203	0	22
2025.08.14	20:00:00	2864.78776	2876.01857	2861.47996	2875.28779	236	0	22
2025.08.14	20:30:00	2859.40514	2866.88113	2848.17596	2855.80406	172	0	22
2025.08.14	21:00:00	2860.61465	2881.00862	2854.00722	2875.42059	323	0	27
2025.08.14	21:30:00	2869.57481	2869.59685	2852.7212	2858.85698	222	0	23
2025.08.14	22:00:00	2863.98437	2889.71347	2857.60441	2884.72862	508	0	24
2025.08.14	22:30:00	2843.62797	2847.74057	2837.25534	2837.79537	201	0	26
2025.08.14	23:00:00	2847.21097	2852.88705	2822.41132	2826.61453	369	0	23
2025.08.14	23:30:00	2833.49337	2833.9118	2826.05617	2826.88037	191	0	27
2025.08.15	00:00:00	2836.36108	2838.94903	2823.34355	2824.20618	235	0	29
2025.08.15	00:30:00	2840.14444	2859.62675	2834.60242	2853.99103	378	0	26
2025.08.15	01:00:00	2852.95992	2873.70111	2847.86895	2871.13402	378	0	24
2025.08.15	01:30:00	2865.23035	2867.78349	2840.20645	2842.05071	524	0	24
2025.08.15	02:00:00	2843.71343	2849.44749	2832.2197	2848.22052	187	0	19
2025.08.15	02:30:00	2841.35188	2845.49284	2831.25125	2833.75385	231	0	20
2025.08.15	03:00:00	2836.05357	2837.87824	2820.26995	2824.79016	347	0	25
2025.08.15	03:30:00	2827.56932	2832.18671	2819.71929	2821.60155	189	0	28
2025.08.15	04:00:00	2824.0653	2824.18599	2814.61227	2814.61323	290	0	23
2025.08.15	04:30:00	2832.07774	2850.1806	2828.99549	2838.55753	225	0	20
2025.08.15	05:00:00	2837.1959	2839.81983	2831.42788	2833.63708	178	0	20
2025.08.15	05:30:00	2839.48399	2855.15896	2837.22544	2854.89641	374	0	25
2025.08.15	06:00:00	2825.94872	2848.85312	2825.19562	2844.08418	448	0	24
2025.08.15	06:30:00	2842.49342	2845.31013	2832.4479	2838.9746	165	0	20
2025.08.15	07:00:00	2840.49114	2851.42081	2835.74114	2849.40959	243	0	20
2025.08.15	07:30:00	2847.03457	2850.03403	2837.90387	2841.70104	195	0	24
2025.08.15	08:00:00	2844.46966	2848.6022	2841.20033	2841.52725	169	0	24
2025.08.15	08:30:00	2843.53436	2843.71644	2820.11301	2821.49065	499	0	19
2025.08.15	09:00:00	2864.28947	2870.59574	2840.4097	2855.60562	212	0	24
2025.08.15	09:30:00	2867.80566	2868.94688	2855.73966	2857.87528	285	0	20
2025.08.15	10:00:00	2859.17219	2859.87997	2831.97087	2838.51293	409	0	19
2025.08.15	10:30:00	2876.25398	2896.952	2874.93687	2894.64327	391	0	28
2025.08.15	11:00:00	2889.01492	2894.76402	2881.63408	2883.4674	266	0	26
2025.08.15	11:30:00	2893.89909	2894.05583	2885.27876	2887.88498	222	0	22
2025.08.15	12:00:00	2899.60283	2915.85851	2898.62153	2912.61868	337	0	24
2025.08.15	12:30:00	2911.55102	2919.05244	2902.94206	2914.42388	149	0	20
2025.08.15	13:00:00	2910.65885	2920.3363	2899.03506	2914.2648	135	0	18
2025.08.15	13:30:00	2910.24014	2915.01168	2895.43097	2903.42749	256	0	21
2025.08.15	14:00:00	2903.4987	2923.25319	2903.18448	2913.43438	223	0	17
2025.08.15	14:30:00	2898.24511	2903.77101	2886.98231	2887.18025	174	0	21
2025.08.15	15:00:00	2895.72289	2917.54042	2894.32872	2913.16505	336	0	21
2025.08.15	15:30:00	2883.64222	2886.32513	2865.12672	2870.66069	280	0	24
2025.08.15	16:00:00	2892.59496	2905.26865	2885.46405	2901.30782	250	0	19
2025.08.15	16:30:00	2885.67292	2889.55263	2879.15848	2882.15565	169	0	19
2025.08.15	17:00:00	2883.66984	2886.48944	2865.83142	2872.17934	171	0	17
2025.08.15	17:30:00	2882.06393	2889.98549	2880.09272	2886.52755	182	0	22
2025.08.15	18:00:00	2879.70719	2890.60539	2879.31887	2883.38264	155	0	22
2025.08.15	18:30:00	2878.60414	2880.93981	2857.41347	2857.89876	455	0	20
2025.08.15	19:00:00	2860.21523	2878.14854	2855.77252	2877.07707	410	0	25
2025.08.15	19:30:00	2844.05672	2844.84096	2822.29073	2823.48134	414	0	24
2025.08.15	20:00:00	2828.86943	2832.4142	2815.86363	2820.00911	150	0	20
2025.08.15	20:30:00	2826.75721	2828.04051	2800.19082	2804.8931	518	0	23
2025.08.15	21:00:00	2846.42002	2860.90607	2842.82986	2858.14966	232	0	21
2025.08.15	21:30:00	2851.33425	2853.83123	2847.96016	2848.67725	208	0	19
2025.08.15	22:00:00	2849.48375	2865.88926	2846.58713	2865.29205	385	0	17
2025.08.15	22:30:00	2836.95627	2838.50169	2830.50567	2832.7118	177	0	21
2025.08.15	23:00:00	2839.33608	2847.65052	2834.23955	2834.44136	172	0	23
2025.08.15	23:30:00	2841.50389	2846.21934	2833.77418	2838.98902	173	0	16
2025.08.16	00:00:00	2841.89134	2845.8149	2828.79196	2833.2135	218	0	14
2025.08.16	00:30:00	2837.27888	2847.88241	2835.15047	2845.21095	216	0	21
2025.08.16	01:00:00	2842.07785	2845.43217	2822.46662	2823.97604	430	0	15
2025.08.16	01:30:00	2858.64161	2874.93258	2849.51862	2868.21769	250	0	28
2025.08.16	02:00:00	2865.11567	2868.73907	2848.76828	2856.57966	162	0	26
2025.08.16	02:30:00	2866.30288	2882.68687	2863.50147	2881.63807	347	0	20
2025.08.16	03:00:00	2853.55482	2854.20593	2840.82615	2843.27465	196	0	18
2025.08.16	03:30:00	2849.43328	2853.22082	2837.70514	2837.99623	274	0	17
2025.08.16	04:00:00	2840.5148	2840.92094	2827.60032	2830.86269	283	0	25
2025.08.16	04:30:00	2847.77797	2850.60196	2834.56605	2843.29776	163	0	15
2025.08.16	05:00:00	2850.24631	2859.28104	2843.44702	2856.23994	227	0	18
2025.08.16	05:30:00	2856.04204	2857.3947	2821.07467	2825.52547	662	0	23
2025.08.16	06:00:00	2883.85514	2892.52125	2872.53209	2875.28281	268	0	29
2025.08.16	06:30:00	2876.94273	2881.86366	2871.1205	2871.78238	184	0	22
2025.08.16	07:00:00	2872.70622	2877.57721	2860.35592	2861.58744	311	0	18
2025.08.16	07:30:00	2862.3668	2863.43344	2852.59501	2856.45947	243	0	21
2025.08.16	08:00:00	2857.23126	2857.61808	2844.46878	2846.70233	292	0	20
2025.08.16	08:30:00	2848.15041	2861.74314	2825.36255	2828.71177	347	0	25
2025.08.16	09:00:00	2860.18817	2863.22017	2837.77584	2844.66431	343	0	16
2025.08.16	09:30:00	2872.98922	2898.79029	2867.67481	2893.24822	393	0	20
2025.08.16	10:00:00	2887.95023	2893.38413	2869.46128	2872.92022	407	0	29
2025.08.16	10:30:00	2901.75623	2909.38949	2892.97242	2895.46351	197	0	25
2025.08.16	11:00:00	2904.95132	2915.58196	2904.10231	2912.47535	233	0	23
2025.08.16	11:30:00	2911.36683	2939.42385	2907.90849	2938.91664	497	0	20
2025.08.16	12:00:00	2932.52923	2932.98563	2911.937	2920.53459	305	0	21
2025.08.16	12:30:00	2922.43359	2923.17371	2898.0318	2906.99473	341	0	22
2025.08.16	13:00:00	2933.83997	2934.62699	2911.58986	2917.50269	347	0	23
2025.08.16	13:30:00	2946.08009	2954.17773	2943.36332	2949.53405	184	0	19
2025.08.16	14:00:00	2948.97348	2950.04156	2939.60685	2944.70926	189	0	22
2025.08.16	14:30:00	2952.83731	2966.92097	2946.16393	2957.11977	162	0	23
2025.08.16	15:00:00	2954.27609	2955.31446	2947.94881	2948.26493	221	0	18
2025.08.16	15:30:00	2959.52644	2977.95158	2957.18593	2973.42616	332	0	21
2025.08.16	16:00:00	2947.26177	2951.4068	2932.52138	2933.68562	355	0	17
2025.08.16	16:30:00	2959.94643	2966.22939	2935.00298	2936.94054	419	0	18
2025.08.16	17:00:00	2943.774	2964.25212	2932.65044	2958.53063	380	0	21
2025.08.16	17:30:00	2957.89688	2977.41785	2948.07203	2970.41364	291	0	20
2025.08.16	18:00:00	2967.0498	2978.41053	2966.39664	2970.59989	173	0	25
2025.08.16	18:30:00	2964.24683	2992.37883	2960.25294	2990.23987	511	0	18
2025.08.16	19:00:00	2986.70784	2989.00182	2985.56409	2988.63678	127	0	20
2025.08.16	19:30:00	2986.70778	3002.25858	2985.22462	2999.5599	293	0	22
2025.08.16	20:00:00	2996.80523	3010.79421	2994.5537	3007.40815	284	0	20
2025.08.16	20:30:00	2986.98794	2991.98551	2973.0888	2976.42253	217	0	21
2025.08.16	21:00:00	2991.99215	3000.72141	2986.92401	2999.94095	219	0	20
2025.08.16	21:30:00	2987.5785	2992.98802	2968.73495	2969.20587	442	0	16
2025.08.16	22:00:00	2969.39382	2974.04965	2967.01833	2972.97371	176	0	20
2025.08.16	22:30:00	2967.38491	2978.61346	2960.40555	2978.4071	271	0	25
2025.08.16	23:00:00	2974.24441	2974.84955	2956.78427	2969.83927	211	0	20
2025.08.16	23:30:00	2971.84952	2971.9357	2962.32379	2964.74409	234	0	20
2025.08.17	00:00:00	2976.55636	2981.45806	2965.10502	2969.16037	225	0	16
2025.08.17	00:30:00	2970.826	2977.86179	2965.72753	2974.88102	166	0	17
2025.08.17	01:00:00	2970.20141	2983.7806	2968.84504	2974.46794	181	0	25
2025.08.17	01:30:00	2967.88117	2967.99238	2952.76518	2953.71613	304	0	25
2025.08.17	02:00:00	2979.47873	2987.50348	2973.49162	2985.88515	224	0	21
2025.08.17	02:30:00	2984.97995	2985.72817	2960.78141	2961.98817	467	0	21
2025.08.17	03:00:00	2965.32927	2966.45999	2947.42264	2950.10816	275	0	19
2025.08.17	03:30:00	2956.42153	2978.427	2952.64642	2968.80193	316	0	22
2025.08.17	04:00:00	2946.44755	2953.87448	2937.2129	2937.92413	182	0	24
2025.08.17	04:30:00	2942.83034	2959.61158	2930.85604	2950.97755	217	0	20
2025.08.17	05:00:00	2949.15065	2952.47846	2925.14511	2932.82143	331	0	17
2025.08.17	05:30:00	2961.96246	2969.79151	2959.35541	2969.57076	198	0	17
2025.08.17	06:00:00	2966.11096	2967.62383	2950.17857	2953.30646	334	0	20
2025.08.17	06:30:00	2977.92337	2982.85655	2977.87331	2980.71219	198	0	25
2025.08.17	07:00:00	2975.93843	2985.34689	2974.5586	2981.75925	210	0	26
2025.08.17	07:30:00	2979.22221	2992.31302	2972.46152	2986.17805	230	0	22
2025.08.17	08:00:00	2983.7706	2996.48846	2980.30666	2989.87429	201	0	25
2025.08.17	08:30:00	2988.51076	2993.14951	2979.16367	2981.74039	240	0	25
2025.08.17	09:00:00	2994.0955	3020.69172	2988.40396	3013.67829	462	0	29
2025.08.17	09:30:00	3011.6191	3018.27148	3008.39805	3009.97337	139	0	23
2025.08.17	10:00:00	3011.49435	3013.47704	3003.45134	3007.1147	196	0	24
2025.08.17	10:30:00	3015.43666	3036.58658	3008.33721	3029.71484	348	0	24
2025.08.17	11:00:00	3002.08453	3027.61825	2996.11025	3022.85168	450	0	18
2025.08.17	11:30:00	2983.74206	2986.65526	2966.46586	2968.35087	327	0	20
2025.08.17	12:00:00	2996.05141	3002.82918	2993.76206	2994.27468	159	0	18
2025.08.17	12:30:00	2997.14367	3016.7066	2989.1421	3011.29706	290	0	18
2025.08.17	13:00:00	3008.26908	3009.88797	2988.78414	2989.41016	414	0	17
2025.08.17	13:30:00	2990.74011	3009.18572	2988.03876	3005.43106	341	0	20
2025.08.17	14:00:00	2977.32795	2979.36891	2956.85005	2958.93256	435	0	20
2025.08.17	14:30:00	2994.67407	3010.77892	2992.95768	3008.38177	351	0	17
2025.08.17	15:00:00	2981.75313	2987.10712	2977.59618	2985.91343	128	0	18
2025.08.17	15:30:00	2982.13154	2984.6898	2974.08777	2974.78153	240	0	17
2025.08.17	16:00:00	2975.95616	2984.00184	2973.23045	2978.36965	134	0	19
2025.08.17	16:30:00	2975.93826	2981.12574	2971.48272	2980.00554	143	0	16
2025.08.17	17:00:00	2976.92433	2983.16625	2959.82336	2963.46367	356	0	19
2025.08.17	17:30:00	2988.70341	2992.10272	2983.95639	2985.02645	184	0	20
2025.08.17	18:00:00	2991.05841	3009.43075	2983.93637	3005.16589	351	0	22
2025.08.17	18:30:00	2978.20477	2987.06008	2977.90022	2983.97685	225	0	21
2025.08.17	19:00:00	2973.77717	2981.29453	2972.92345	2979.70835	189	0	20
2025.08.17	19:30:00	2970.62498	2995.41158	2970.10135	2987.53816	377	0	22
2025.08.17	20:00:00	2985.05224	3000.16991	2983.81472	2993.61176	204	0	23
2025.08.17	20:30:00	2987.34201	2993.67371	2975.92215	2981.94633	175	0	23
2025.08.17	21:00:00	2989.62841	3001.54106	2987.10487	2999.62755	228	0	20
2025.08.17	21:30:00	2994.79274	2995.59877	2985.01125	2985.23458	282	0	23
2025.08.17	22:00:00	2986.80319	2999.54901	2984.41177	2998.4102	345	0	20
2025.08.17	22:30:00	2998.18303	2999.10779	2977.32104	2987.40071	200	0	23
2025.08.17	23:00:00	3001.97205	3007.00431	2998.326	3005.71577	146	0	29
2025.08.17	23:30:00	3001.73202	3004.06381	2987.68457	2987.9557	217	0	22
2025.08.18	00:00:00	3006.22761	3014.01912	3005.92518	3012.93622	222	0	20
2025.08.18	00:30:00	2999.83521	3001.32006	2995.12634	2995.17589	145	0	16
2025.08.18	01:00:00	2999.20816	3024.18719	2998.37028	3017.53222	371	0	27
2025.08.18	01:30:00	2986.43742	2990.3437	2980.99382	2983.5067	189	0	25
2025.08.18	02:00:00	2988.95087	2994.13779	2982.37913	2986.00594	188	0	24
2025.08.18	02:30:00	2991.86235	3014.82937	2982.75974	3009.26591	386	0	25
2025.08.18	03:00:00	2977.73246	2992.91889	2976.56786	2988.31739	185	0	22
2025.08.18	03:30:00	2980.65505	2985.48237	2977.10371	2985.07082	201	0	21
2025.08.18	04:00:00	2984.39269	2993.78251	2972.50158	2975.8073	218	0	21
2025.08.18	04:30:00	2987.0045	2992.08014	2982.02293	2983.47966	134	0	16
2025.08.18	05:00:00	2985.702	2991.77125	2965.57703	2978.20701	208	0	13
2025.08.18	05:30:00	2980.12426	2980.31933	2954.56224	2957.8321	424	0	19
2025.08.18	06:00:00	2997.99743	3004.12266	2985.15227	2992.91405	230	0	24
2025.08.18	06:30:00	3002.37028	3025.81352	2999.92983	3018.82938	351	0	26
2025.08.18	07:00:00	3014.52532	3020.57647	3003.92152	3005.10836	230	0	25
2025.08.18	07:30:00	3020.28392	3023.86116	3003.61719	3007.396	259	0	25
2025.08.18	08:00:00	3013.61171	3015.62706	2997.26457	3002.22364	233	0	16
2025.08.18	08:30:00	3020.44684	3021.19494	2999.68485	3003.55652	372	0	19
2025.08.18	09:00:00	3035.58499	3035.97876	3022.70386	3023.24266	303	0	21
2025.08.18	09:30:00	3045.73907	3045.82971	3019.5536	3027.3459	373	0	23
2025.08.18	10:00:00	3059.49428	3090.90117	3055.0873	3082.52098	425	0	21
2025.08.18	10:30:00	3040.03798	3041.22411	3032.43148	3038.79602	140	0	19
2025.08.18	11:00:00	3039.16223	3047.44042	3022.53717	3026.47459	249	0	21
2025.08.18	11:30:00	3032.02835	3038.90901	3011.52923	3013.78937	465	0	21
2025.08.18	12:00:00	3014.45064	3020.93087	3008.53921	3019.79015	135	0	21
2025.08.18	12:30:00	3014.75536	3030.61593	3010.75568	3022.30493	196	0	23
2025.08.18	13:00:00	3018.73625	3018.8535	3000.95381	3006.09072	317	0	19
2025.08.18	13:30:00	3007.62244	3012.08119	3002.72067	3009.19128	153	0	20
2025.08.18	14:00:00	3008.26138	3025.35	3004.90182	3022.93339	335	0	26
2025.08.18	14:30:00	2997.39891	3005.63707	2995.49051	3001.41269	223	0	28
2025.08.18	15:00:00	2996.57347	3013.68305	2996.1911	3013.55334	396	0	22
2025.08.18	15:30:00	2980.22904	2987.04107	2966.25421	2969.55144	297	0	27
2025.08.18	16:00:00	2989.06976	2993.7522	2972.13234	2984.40876	219	0	27
2025.08.18	16:30:00	2993.12055	2999.07001	2978.65474	2988.03295	212	0	21
2025.08.18	17:00:00	2997.7713	3010.16401	2992.31372	3003.44174	192	0	20
2025.08.18	17:30:00	3002.1645	3008.89942	2991.65161	2991.95274	273	0	20
2025.08.18	18:00:00	2993.80282	2994.17755	2977.30805	2983.82962	238	0	16
2025.08.18	18:30:00	2988.03619	3029.89924	2985.23431	3019.4544	540	0	20
2025.08.18	19:00:00	3012.38914	3015.69792	3001.31247	3004.93952	278	0	25
2025.08.18	19:30:00	3005.03795	3013.75052	2993.32393	2995.91171	281	0	19
2025.08.18	20:00:00	2997.95997	2999.03264	2982.48748	2990.40669	231	0	14
2025.08.18	20:30:00	3003.55699	3006.99107	2982.93702	2985.92365	395	0	19
2025.08.18	21:00:00	2987.83301	3006.85185	2987.05192	3002.77846	355	0	22
2025.08.18	21:30:00	3001.62722	3007.02695	2999.9111	3004.52253	172	0	18
2025.08.18	22:00:00	2999.10073	3008.91305	2988.11529	3001.82088	183	0	18
2025.08.18	22:30:00	2996.7725	2997.13499	2976.93442	2985.65328	282	0	21
2025.08.18	23:00:00	2988.35757	2999.56244	2986.66177	2998.26268	259	0	29
2025.08.18	23:30:00	2995.05469	3015.42699	2993.66415	3013.64391	414	0	22
2025.08.19	00:00:00	3011.81112	3021.90007	3009.23002	3021.52163	208	0	25
2025.08.19	00:30:00	3016.19327	3019.3721	2999.58064	3002.4739	336	0	26
2025.08.19	01:00:00	3004.89089	3012.21818	2979.48743	2990.14902	283	0	19
2025.08.19	01:30:00	2995.58891	2996.62903	2975.22518	2986.73415	183	0	20
2025.08.19	02:00:00	2997.70866	3000.76433	2969.03253	2978.11722	431	0	19
2025.08.19	02:30:00	3015.28221	3022.94353	3010.10699	3013.25161	152	0	21
2025.08.19	03:00:00	3014.32336	3017.60455	3004.07866	3007.23295	230	0	22
2025.08.19	03:30:00	3019.05153	3024.18794	3015.4381	3015.77567	148	0	19
2025.08.19	04:00:00	3017.39698	3017.85583	3009.85069	3012.00708	184	0	18
2025.08.19	04:30:00	3012.66362	3035.23781	3012.64796	3034.2155	495	0	20
2025.08.19	05:00:00	3033.85708	3034.95412	3028.0837	3031.01573	155	0	22
2025.08.19	05:30:00	3032.01866	3039.70559	3029.68202	3039.5393	228	0	24
2025.08.19	06:00:00	3026.53339	3046.9058	3021.7232	3039.46804	330	0	21
2025.08.19	06:30:00	3015.0121	3032.71533	3010.27923	3027.78655	281	0	24
2025.08.19	07:00:00	3007.32864	3021.45784	3002.9004	3017.41316	222	0	25
2025.08.19	07:30:00	3012.26003	3019.59027	3008.72126	3017.05708	225	0	24
2025.08.19	08:00:00	3015.35225	3030.40855	3011.29777	3020.07772	186	0	17
2025.08.19	08:30:00	3012.55583	3014.67688	3001.404	3005.49225	218	0	21
2025.08.19	09:00:00	3017.83795	3017.88404	3003.95247	3004.11816	241	0	17
2025.08.19	09:30:00	3024.29326	3036.30468	3021.91914	3031.88876	190	0	23
2025.08.19	10:00:00	3020.12416	3041.66687	3016.80981	3040.22793	353	0	20
2025.08.19	10:30:00	3034.21595	3044.3911	3012.63248	3019.94509	340	0	22
2025.08.19	11:00:00	3021.15634	3028.94278	3011.61619	3026.44691	169	0	22
2025.08.19	11:30:00	3023.20004	3051.74645	3021.3573	3048.98475	531	0	24
2025.08.19	12:00:00	3046.59282	3057.29767	3040.55393	3053.45745	218	0	28
2025.08.19	12:30:00	3041.73885	3056.56566	3037.06637	3050.03317	258	0	24
2025.08.19	13:00:00	3048.43843	3052.64217	3036.40182	3038.43147	283	0	24
2025.08.19	13:30:00	3039.21823	3044.58438	3028.13363	3031.50625	259	0	21
2025.08.19	14:00:00	3046.72635	3067.06596	3043.04296	3061.33149	327	0	23
2025.08.19	14:30:00	3057.48213	3059.98912	3053.2413	3054.74078	133	0	27
2025.08.19	15:00:00	3058.14641	3073.12957	3050.44553	3072.37738	368	0	23
2025.08.19	15:30:00	3044.53587	3057.89158	3042.16231	3053.1425	154	0	20
2025.08.19	16:00:00	3044.83661	3045.07286	3035.22349	3037.11931	206	0	20
2025.08.19	16:30:00	3049.59122	3068.7584	3042.61672	3063.75713	388	0	21
2025.08.19	17:00:00	3063.67036	3074.82743	3062.40267	3069.22994	197	0	28
2025.08.19	17:30:00	3059.56168	3061.00894	3043.65743	3045.12466	305	0	24
2025.08.19	18:00:00	3049.70814	3053.58572	3039.92355	3041.45276	207	0	22
2025.08.19	18:30:00	3045.67142	3050.62493	3035.25762	3036.6622	260	0	23
2025.08.19	19:00:00	3038.6414	3038.84603	3022.48661	3026.47108	196	0	22
2025.08.19	19:30:00	3043.11307	3069.51888	3042.83123	3061.92747	406	0	20
2025.08.19	20:00:00	3026.44926	3032.54828	3007.23177	3009.88033	291	0	24
2025.08.19	20:30:00	3035.89329	3040.5859	3030.51167	3032.91385	183	0	25
2025.08.19	21:00:00	3038.27095	3055.1816	3036.03899	3052.66737	342	0	16
2025.08.19	21:30:00	3024.98838	3032.53236	3009.11207	3011.30089	312	0	26
2025.08.19	22:00:00	3034.40294	3042.34227	3032.6939	3041.9959	224	0	22
2025.08.19	22:30:00	3029.47623	3029.53559	3014.04061	3019.69019	295	0	22
2025.08.19	23:00:00	3019.83112	3039.55298	3018.12511	3037.38286	373	0	24
2025.08.19	23:30:00	3034.28224	3051.41251	3032.89151	3050.96782	320	0	22
2025.08.20	00:00:00	3022.73498	3032.88806	3020.88929	3026.61842	202	0	28
2025.08.20	00:30:00	3021.58055	3029.87751	3017.13294	3020.15178	194	0	22
2025.08.20	01:00:00	3020.78016	3037.51409	3019.16117	3026.73656	153	0	18
2025.08.20	01:30:00	3018.98957	3026.40926	3017.64072	3025.93865	169	0	21
2025.08.20	02:00:00	3021.13447	3043.75857	3018.13388	3033.56922	319	0	18
2025.08.20	02:30:00	3009.3035	3016.17134	2993.42343	3001.68204	165	0	26
2025.08.20	03:00:00	3010.03037	3013.94641	3001.73647	3002.87961	244	0	21
2025.08.20	03:30:00	3004.96951	3044.00329	3000.604	3039.69026	690	0	24
2025.08.20	04:00:00	3037.11991	3038.7695	3025.28522	3027.47604	289	0	25
2025.08.20	04:30:00	3029.11352	3029.16059	3003.96942	3004.76451	425	0	19
2025.08.20	05:00:00	3010.98626	3017.06336	3004.60879	3006.65443	209	0	20
2025.08.20	05:30:00	3014.16071	3018.3528	2988.55094	2993.16439	469	0	16
2025.08.20	06:00:00	2993.18459	3002.76683	2987.3991	2999.69907	224	0	20
2025.08.20	06:30:00	2999.30854	3009.12393	2988.08213	2996.37919	154	0	21
2025.08.20	07:00:00	2999.8673	3020.00857	2995.82807	3019.57308	334	0	22
2025.08.20	07:30:00	3013.27334	3024.54582	3008.51428	3021.35691	304	0	19
2025.08.20	08:00:00	3005.19522	3021.26508	2997.96047	3015.94128	297	0	18
2025.08.20	08:30:00	2995.41509	3002.65229	2987.07203	2997.48507	148	0	18
2025.08.20	09:00:00	2996.83838	3012.12688	2994.70903	3007.71393	270	0	20
2025.08.20	09:30:00	3005.00564	3022.66948	3002.0619	3017.82247	237	0	22
2025.08.20	10:00:00	2998.62447	3002.74381	2957.84295	2965.33952	604	0	25
2025.08.20	10:30:00	3026.19717	3039.7538	3025.71677	3032.49404	168	0	29
2025.08.20	11:00:00	3026.55602	3041.31655	3020.99241	3038.66373	251	0	24
2025.08.20	11:30:00	3019.69414	3027.12961	2992.02906	2992.70708	434	0	26
2025.08.20	12:00:00	3003.07976	3020.06125	2997.11103	3010.07662	253	0	24
2025.08.20	12:30:00	2996.38981	3000.32873	2976.2953	2983.65944	321	0	26
2025.08.20	13:00:00	2984.31737	2984.51674	2964.12325	2979.68891	206	0	31
2025.08.20	13:30:00	2982.39175	3008.63717	2982.05741	3000.71845	406	0	25
2025.08.20	14:00:00	2967.52045	2994.36402	2961.50631	2987.65386	402	0	25
2025.08.20	14:30:00	2983.81662	2998.92435	2983.71459	2997.75668	308	0	19
2025.08.20	15:00:00	2994.07967	2997.96331	2990.66465	2992.54754	190	0	17
2025.08.20	15:30:00	2995.54811	2997.15432	2988.41715	2990.00298	220	0	17
2025.08.20	16:00:00	3000.10021	3002.61439	2993.26086	3002.14279	129	0	16
2025.08.20	16:30:00	2998.64399	3008.95256	2995.01045	3001.48498	141	0	21
2025.08.20	17:00:00	2997.42073	3003.49365	2990.44897	2999.61011	177	0	22
2025.08.20	17:30:00	2996.60211	3009.27394	2993.21568	3004.36678	211	0	17
2025.08.20	18:00:00	2991.33779	2996.9056	2988.62745	2996.12008	155	0	20
2025.08.20	18:30:00	2993.07315	3014.12137	2988.55584	3011.2739	423	0	22
2025.08.20	19:00:00	3009.38627	3009.53966	3001.79996	3003.72785	178	0	24
