<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.06.07	15:00:00	3470.98378	3474.32344	3455.75952	3457.3969	310	0	23
2025.06.07	15:30:00	3459.91222	3460.47292	3448.34809	3449.68516	163	0	19
2025.06.07	16:00:00	3459.07178	3466.18592	3452.74695	3463.60526	180	0	23
2025.06.07	16:30:00	3461.58893	3471.18234	3429.2786	3437.0848	495	0	24
2025.06.07	17:00:00	3485.36295	3491.99587	3471.1288	3471.84789	296	0	19
2025.06.07	17:30:00	3497.30195	3510.79912	3494.56035	3508.54977	233	0	22
2025.06.07	18:00:00	3490.58265	3502.67344	3486.83612	3497.48949	134	0	20
2025.06.07	18:30:00	3491.44205	3499.69496	3486.00482	3498.5532	187	0	20
2025.06.07	19:00:00	3493.51632	3502.00654	3488.10855	3488.74826	181	0	21
2025.06.07	19:30:00	3490.13194	3504.61507	3485.57885	3501.64897	164	0	19
2025.06.07	20:00:00	3492.26617	3510.45814	3488.657	3500.20604	191	0	21
2025.06.07	20:30:00	3488.00955	3490.76123	3478.26279	3483.23365	138	0	18
2025.06.07	21:00:00	3486.76652	3489.63788	3481.60599	3483.8054	140	0	26
2025.06.07	21:30:00	3487.35636	3494.94018	3470.96047	3477.01182	225	0	19
2025.06.07	22:00:00	3494.31823	3495.50349	3475.48296	3478.37789	355	0	21
2025.06.07	22:30:00	3479.18614	3496.1348	3477.19169	3492.61966	291	0	23
2025.06.07	23:00:00	3469.17368	3469.49827	3456.63683	3461.01573	225	0	22
2025.06.07	23:30:00	3462.13948	3465.67328	3452.25936	3458.14281	143	0	22
2025.06.08	00:00:00	3461.21377	3468.35421	3443.14544	3444.06257	325	0	19
2025.06.08	00:30:00	3448.23028	3473.5419	3444.27032	3472.22895	492	0	24
2025.06.08	01:00:00	3425.07535	3431.66659	3408.84942	3428.96623	140	0	23
2025.06.08	01:30:00	3424.64985	3432.81875	3397.39536	3398.93292	511	0	23
2025.06.08	02:00:00	3399.76803	3405.46448	3368.96216	3373.0171	515	0	25
2025.06.08	02:30:00	3424.87156	3427.85793	3413.66366	3414.5767	253	0	19
2025.06.08	03:00:00	3415.86468	3443.77356	3415.855	3436.69523	410	0	20
2025.06.08	03:30:00	3433.82712	3436.65688	3416.16086	3421.64702	265	0	19
2025.06.08	04:00:00	3443.89824	3444.21576	3422.3956	3428.28328	341	0	22
2025.06.08	04:30:00	3456.6685	3475.43286	3453.15658	3465.60794	236	0	29
2025.06.08	05:00:00	3451.22321	3452.78952	3435.13498	3441.9077	130	0	24
2025.06.08	05:30:00	3452.10475	3453.92413	3445.9669	3448.34333	124	0	21
2025.06.08	06:00:00	3452.28882	3470.88902	3449.84363	3468.50135	349	0	19
2025.06.08	06:30:00	3436.96884	3438.73159	3415.74892	3418.32197	400	0	18
2025.06.08	07:00:00	3454.19469	3466.92926	3423.26508	3427.45537	541	0	22
2025.06.08	07:30:00	3480.30537	3494.23971	3467.60875	3492.38161	223	0	21
2025.06.08	08:00:00	3471.84704	3497.71359	3465.32279	3493.47777	415	0	22
2025.06.08	08:30:00	3452.26136	3474.61145	3451.22744	3472.89437	370	0	20
2025.06.08	09:00:00	3468.57034	3469.31743	3458.92481	3460.77776	257	0	24
2025.06.08	09:30:00	3474.40609	3478.0046	3439.83551	3447.96759	500	0	18
2025.06.08	10:00:00	3499.54692	3506.99038	3498.77567	3506.91185	142	0	27
2025.06.08	10:30:00	3499.23391	3508.53246	3497.95589	3508.41213	215	0	23
2025.06.08	11:00:00	3493.69343	3510.56345	3490.40776	3503.40302	241	0	22
2025.06.08	11:30:00	3500.87174	3507.16794	3485.8896	3489.23553	333	0	26
2025.06.08	12:00:00	3489.66445	3489.71751	3480.13395	3483.77777	147	0	15
2025.06.08	12:30:00	3490.84735	3493.79925	3465.05284	3472.48517	354	0	18
2025.06.08	13:00:00	3505.94208	3506.18768	3483.16072	3492.80979	284	0	23
2025.06.08	13:30:00	3517.55096	3524.54504	3502.52034	3504.81038	218	0	23
2025.06.08	14:00:00	3512.21012	3523.33655	3510.0887	3521.98497	244	0	23
2025.06.08	14:30:00	3518.9323	3521.66267	3504.84157	3506.11651	192	0	25
2025.06.08	15:00:00	3515.59818	3521.80414	3486.66085	3492.82637	355	0	19
2025.06.08	15:30:00	3499.55047	3504.76786	3492.37198	3493.90983	193	0	21
2025.06.08	16:00:00	3495.32341	3509.79752	3492.33046	3499.49956	173	0	19
2025.06.08	16:30:00	3493.3165	3528.47382	3486.73023	3520.25774	484	0	27
2025.06.08	17:00:00	3470.8764	3480.7343	3470.5281	3474.83797	160	0	20
2025.06.08	17:30:00	3467.91965	3501.61172	3462.18915	3494.95584	480	0	20
2025.06.08	18:00:00	3442.76948	3451.68161	3428.79169	3433.07552	207	0	21
2025.06.08	18:30:00	3447.89434	3481.56626	3433.41475	3471.74274	339	0	23
2025.06.08	19:00:00	3462.77197	3487.85393	3462.16866	3487.60531	442	0	19
2025.06.08	19:30:00	3484.59128	3485.20405	3466.76493	3470.88469	330	0	26
2025.06.08	20:00:00	3474.54442	3496.17125	3471.51522	3490.12862	293	0	27
2025.06.08	20:30:00	3465.1524	3468.61617	3436.52554	3443.64985	443	0	24
2025.06.08	21:00:00	3483.90068	3487.49788	3466.86471	3474.95243	140	0	24
2025.06.08	21:30:00	3483.78517	3513.61866	3481.78856	3510.28455	493	0	20
2025.06.08	22:00:00	3509.6693	3530.48132	3505.47915	3526.03001	300	0	27
2025.06.08	22:30:00	3498.39896	3507.91929	3494.76253	3504.63955	159	0	21
2025.06.08	23:00:00	3496.1885	3498.38799	3465.79892	3468.95225	461	0	19
2025.06.08	23:30:00	3519.14709	3521.14884	3515.96552	3515.98932	155	0	22
2025.06.09	00:00:00	3519.69653	3522.39401	3504.1804	3509.83266	252	0	21
2025.06.09	00:30:00	3527.73531	3541.47292	3527.12559	3539.07152	208	0	15
2025.06.09	01:00:00	3534.94135	3542.40452	3519.31809	3524.31764	268	0	23
2025.06.09	01:30:00	3526.61751	3557.6516	3525.1414	3550.18448	419	0	20
2025.06.09	02:00:00	3506.5167	3509.27466	3500.06909	3502.40008	185	0	25
2025.06.09	02:30:00	3510.00445	3513.42398	3474.09186	3481.72097	427	0	24
2025.06.09	03:00:00	3531.37026	3562.0896	3516.47	3553.14494	357	0	20
2025.06.09	03:30:00	3547.12172	3550.22859	3546.4098	3549.10874	150	0	23
2025.06.09	04:00:00	3546.28313	3563.70844	3545.51513	3557.99391	299	0	21
2025.06.09	04:30:00	3557.78679	3558.35248	3549.15978	3551.79028	179	0	20
2025.06.09	05:00:00	3562.40768	3562.48874	3539.78553	3548.73192	274	0	21
2025.06.09	05:30:00	3552.64334	3576.65249	3549.73459	3575.87863	432	0	18
2025.06.09	06:00:00	3573.43348	3575.25513	3553.8637	3558.77827	305	0	22
2025.06.09	06:30:00	3561.44843	3565.76115	3548.4874	3548.57673	283	0	20
2025.06.09	07:00:00	3548.69189	3574.42643	3543.56814	3573.54474	469	0	17
2025.06.09	07:30:00	3525.39731	3540.76925	3517.85246	3536.70023	243	0	23
2025.06.09	08:00:00	3518.7779	3526.3279	3515.68846	3524.05595	176	0	23
2025.06.09	08:30:00	3521.16566	3528.18911	3507.98954	3526.57535	171	0	23
2025.06.09	09:00:00	3520.71578	3540.78812	3516.16694	3528.92307	223	0	23
2025.06.09	09:30:00	3515.15848	3527.53536	3511.81767	3520.05392	195	0	25
2025.06.09	10:00:00	3511.09324	3520.82324	3504.85924	3515.75251	189	0	21
2025.06.09	10:30:00	3513.78153	3526.01409	3513.48482	3524.83074	286	0	19
2025.06.09	11:00:00	3523.96281	3524.20615	3507.74706	3512.43625	319	0	23
2025.06.09	11:30:00	3512.87949	3522.62499	3488.73569	3491.47255	402	0	23
2025.06.09	12:00:00	3531.83499	3561.63541	3528.9659	3559.62343	455	0	23
2025.06.09	12:30:00	3508.73477	3509.35969	3496.49747	3501.45615	141	0	25
2025.06.09	13:00:00	3508.82056	3533.85839	3501.76362	3530.04831	331	0	23
2025.06.09	13:30:00	3519.63938	3520.79171	3510.24112	3515.36664	177	0	16
2025.06.09	14:00:00	3516.22149	3532.29723	3510.76201	3531.11397	331	0	18
2025.06.09	14:30:00	3502.11509	3507.65516	3475.25375	3475.58808	445	0	24
2025.06.09	15:00:00	3524.81916	3529.94201	3500.60018	3501.38167	457	0	21
2025.06.09	15:30:00	3501.85169	3518.89152	3498.95065	3510.58516	214	0	21
2025.06.09	16:00:00	3505.60241	3511.11685	3493.31528	3499.60311	185	0	21
2025.06.09	16:30:00	3502.3057	3503.43407	3490.03827	3495.1745	153	0	18
2025.06.09	17:00:00	3504.24894	3535.73891	3501.68998	3535.34319	555	0	23
2025.06.09	17:30:00	3474.84191	3499.44286	3472.00224	3495.14431	376	0	29
2025.06.09	18:00:00	3458.56107	3474.16286	3457.80243	3463.26365	168	0	21
2025.06.09	18:30:00	3456.17718	3469.9963	3446.36458	3467.45832	244	0	20
2025.06.09	19:00:00	3447.59647	3455.65408	3445.34258	3452.42465	147	0	20
2025.06.09	19:30:00	3448.34362	3450.72578	3405.08372	3420.46952	491	0	21
2025.06.09	20:00:00	3474.02384	3474.86587	3460.17084	3460.25302	264	0	17
2025.06.09	20:30:00	3465.80401	3480.95988	3458.32698	3474.71362	198	0	19
2025.06.09	21:00:00	3461.47653	3482.237	3454.28623	3467.52992	201	0	24
2025.06.09	21:30:00	3466.11011	3466.81558	3438.46587	3454.4869	170	0	21
2025.06.09	22:00:00	3465.34384	3470.13168	3453.7901	3460.46611	167	0	20
2025.06.09	22:30:00	3461.66878	3465.68109	3424.63453	3428.61764	485	0	20
2025.06.09	23:00:00	3485.39306	3514.46394	3484.80339	3504.34221	330	0	26
2025.06.09	23:30:00	3498.70972	3498.75942	3492.27056	3494.90246	164	0	26
2025.06.10	00:00:00	3497.12219	3499.152	3474.55537	3477.29148	415	0	26
2025.06.10	00:30:00	3512.47583	3524.26139	3506.44334	3521.93304	261	0	22
2025.06.10	01:00:00	3521.79438	3538.97465	3517.78931	3537.97858	262	0	23
2025.06.10	01:30:00	3512.9772	3516.50814	3506.63235	3508.86692	178	0	21
2025.06.10	02:00:00	3510.58932	3529.79703	3506.90559	3529.23454	305	0	18
2025.06.10	02:30:00	3498.93426	3500.25121	3492.72525	3494.30478	151	0	19
2025.06.10	03:00:00	3496.53139	3501.07929	3477.49342	3481.02568	296	0	19
2025.06.10	03:30:00	3485.90842	3486.96647	3458.43111	3464.72231	376	0	21
2025.06.10	04:00:00	3469.57231	3486.88867	3464.91311	3481.61715	223	0	32
2025.06.10	04:30:00	3472.40473	3473.68353	3456.76346	3460.11887	307	0	25
2025.06.10	05:00:00	3460.13569	3465.67006	3442.83514	3445.07656	330	0	25
2025.06.10	05:30:00	3447.87088	3451.93148	3447.20156	3450.40539	173	0	20
2025.06.10	06:00:00	3448.83013	3466.43391	3432.96458	3435.0058	305	0	21
2025.06.10	06:30:00	3436.70538	3447.12462	3432.01682	3444.13056	197	0	21
2025.06.10	07:00:00	3432.45062	3440.07737	3422.59806	3424.68013	177	0	20
2025.06.10	07:30:00	3428.34942	3432.25985	3405.86203	3418.73483	257	0	22
2025.06.10	08:00:00	3436.45676	3442.01006	3427.27702	3427.70099	249	0	19
2025.06.10	08:30:00	3444.22609	3455.90619	3441.79062	3452.62096	234	0	16
2025.06.10	09:00:00	3436.43384	3441.70907	3431.40014	3441.65483	143	0	19
2025.06.10	09:30:00	3436.22528	3443.10057	3415.75295	3419.36533	275	0	18
2025.06.10	10:00:00	3447.22771	3453.06819	3436.14239	3438.82829	221	0	23
2025.06.10	10:30:00	3452.85226	3466.6931	3446.19653	3465.43929	214	0	24
2025.06.10	11:00:00	3447.38764	3470.1791	3447.06907	3468.62429	294	0	19
2025.06.10	11:30:00	3458.8372	3486.89901	3447.27536	3478.74453	349	0	27
2025.06.10	12:00:00	3445.68915	3466.56826	3443.67354	3459.78764	258	0	15
2025.06.10	12:30:00	3436.88198	3458.98381	3428.62147	3445.71687	151	0	17
2025.06.10	13:00:00	3435.11069	3452.27067	3432.74477	3438.65394	173	0	24
2025.06.10	13:30:00	3436.91116	3441.40641	3429.75808	3430.29526	224	0	20
2025.06.10	14:00:00	3442.07344	3445.73044	3420.76996	3432.331	190	0	19
2025.06.10	14:30:00	3438.23266	3442.74696	3428.74291	3435.8571	144	0	20
2025.06.10	15:00:00	3440.27767	3441.48608	3420.50552	3427.87042	291	0	18
2025.06.10	15:30:00	3429.9841	3436.7357	3409.45534	3412.67807	362	0	22
2025.06.10	16:00:00	3444.27675	3444.32404	3427.97723	3430.15474	270	0	19
2025.06.10	16:30:00	3434.47865	3436.5554	3430.14729	3436.07831	183	0	23
2025.06.10	17:00:00	3433.24381	3468.02436	3426.78471	3459.0787	515	0	21
2025.06.10	17:30:00	3458.67445	3464.267	3432.1994	3440.45117	371	0	24
2025.06.10	18:00:00	3475.11419	3476.01652	3462.60871	3464.50769	210	0	24
2025.06.10	18:30:00	3481.42111	3493.67158	3480.04305	3491.08907	223	0	24
2025.06.10	19:00:00	3486.8703	3494.32396	3472.48082	3472.76812	264	0	21
2025.06.10	19:30:00	3477.68859	3519.70342	3475.18745	3513.65753	561	0	20
2025.06.10	20:00:00	3447.92563	3465.04836	3443.6716	3457.41813	243	0	22
2025.06.10	20:30:00	3442.20361	3457.62643	3437.43209	3455.58477	316	0	19
2025.06.10	21:00:00	3453.84667	3461.76625	3449.20166	3459.84918	214	0	20
2025.06.10	21:30:00	3448.76288	3461.6522	3438.89557	3456.4394	139	0	20
2025.06.10	22:00:00	3449.75413	3455.09927	3434.32674	3445.23072	171	0	21
2025.06.10	22:30:00	3447.22855	3464.15926	3444.84401	3461.35635	270	0	22
2025.06.10	23:00:00	3454.82513	3457.22943	3430.56439	3431.51886	457	0	24
2025.06.10	23:30:00	3473.581	3479.92704	3463.81589	3469.24997	153	0	27
2025.06.11	00:00:00	3474.48357	3476.64973	3453.07242	3457.17977	337	0	22
2025.06.11	00:30:00	3461.48215	3469.33175	3439.42963	3444.59201	334	0	16
2025.06.11	01:00:00	3447.93559	3462.89947	3440.26856	3457.66258	257	0	18
2025.06.11	01:30:00	3457.02139	3469.91824	3453.80998	3464.79191	240	0	21
2025.06.11	02:00:00	3463.17373	3471.41824	3461.53661	3469.03073	204	0	21
2025.06.11	02:30:00	3458.38005	3461.77981	3450.14843	3452.83896	198	0	22
2025.06.11	03:00:00	3454.01503	3460.39951	3450.56915	3459.14701	152	0	23
2025.06.11	03:30:00	3454.90045	3462.04026	3449.33982	3450.26507	162	0	21
2025.06.11	04:00:00	3456.97789	3469.30725	3454.09555	3463.50649	265	0	25
2025.06.11	04:30:00	3462.04549	3463.61282	3454.1876	3456.53206	195	0	20
2025.06.11	05:00:00	3459.30243	3464.44734	3425.14127	3427.02788	501	0	19
2025.06.11	05:30:00	3434.27996	3457.93394	3433.83995	3453.85724	312	0	31
2025.06.11	06:00:00	3424.07873	3442.72257	3420.06842	3439.4974	277	0	27
2025.06.11	06:30:00	3433.37423	3457.83136	3427.63829	3443.43581	191	0	21
2025.06.11	07:00:00	3438.05548	3449.95979	3431.4843	3449.2281	253	0	19
2025.06.11	07:30:00	3445.50179	3451.71729	3440.30192	3441.48902	159	0	16
2025.06.11	08:00:00	3447.45272	3447.7083	3409.19732	3417.45365	451	0	21
2025.06.11	08:30:00	3469.38097	3475.75251	3453.32696	3462.83416	192	0	27
2025.06.11	09:00:00	3473.0761	3493.12144	3468.00626	3488.27986	238	0	33
2025.06.11	09:30:00	3467.38715	3471.05626	3447.52331	3456.07856	146	0	22
2025.06.11	10:00:00	3466.64773	3496.97467	3464.07793	3489.15375	445	0	23
2025.06.11	10:30:00	3444.68942	3445.12422	3428.24591	3438.65766	168	0	24
2025.06.11	11:00:00	3442.61994	3446.62724	3434.54178	3437.27271	193	0	26
2025.06.11	11:30:00	3444.59677	3447.74127	3427.57868	3429.81273	357	0	26
2025.06.11	12:00:00	3458.91409	3462.40111	3447.54253	3449.07275	183	0	15
2025.06.11	12:30:00	3455.54358	3459.12179	3444.90948	3456.99992	120	0	15
2025.06.11	13:00:00	3455.61851	3478.7438	3452.81275	3475.3593	314	0	23
2025.06.11	13:30:00	3466.4065	3471.39173	3465.00293	3469.05577	131	0	20
2025.06.11	14:00:00	3465.0222	3471.60186	3437.6312	3442.24692	352	0	23
2025.06.11	14:30:00	3479.95769	3505.84453	3474.37111	3502.66592	457	0	25
2025.06.11	15:00:00	3458.59711	3477.19114	3454.7797	3468.03185	247	0	18
2025.06.11	15:30:00	3450.58947	3451.47364	3433.05864	3447.03519	156	0	22
2025.06.11	16:00:00	3452.21045	3480.28684	3448.0314	3480.12343	461	0	25
2025.06.11	16:30:00	3429.7012	3436.23934	3418.27437	3421.06358	270	0	25
2025.06.11	17:00:00	3437.87199	3459.50401	3433.25461	3455.34657	311	0	20
2025.06.11	17:30:00	3425.07178	3432.00199	3421.08863	3430.65631	202	0	24
2025.06.11	18:00:00	3421.03443	3425.63466	3410.95975	3423.27438	119	0	21
2025.06.11	18:30:00	3421.47054	3426.10092	3420.45995	3425.25384	167	0	20
2025.06.11	19:00:00	3419.30763	3423.45553	3405.22133	3406.52302	223	0	18
2025.06.11	19:30:00	3427.01446	3427.99509	3397.07419	3400.65893	410	0	16
2025.06.11	20:00:00	3409.40111	3413.18669	3397.94473	3403.05188	188	0	25
2025.06.11	20:30:00	3412.82349	3428.2163	3392.08567	3392.80562	335	0	21
2025.06.11	21:00:00	3400.50071	3404.68623	3399.39723	3402.27005	153	0	25
2025.06.11	21:30:00	3399.90812	3403.65872	3383.76526	3391.26694	229	0	23
2025.06.11	22:00:00	3393.27817	3411.56611	3391.50617	3405.79106	307	0	22
2025.06.11	22:30:00	3403.41316	3406.58567	3375.85443	3384.00154	387	0	21
2025.06.11	23:00:00	3387.97757	3392.68564	3376.95296	3380.22411	291	0	25
2025.06.11	23:30:00	3380.6259	3384.55252	3353.33434	3361.42989	440	0	28
2025.06.12	00:00:00	3362.54027	3364.06269	3343.06498	3347.22126	287	0	26
2025.06.12	00:30:00	3372.21543	3383.25598	3360.25071	3365.55459	259	0	26
2025.06.12	01:00:00	3377.93602	3390.36209	3351.45884	3351.66293	509	0	23
2025.06.12	01:30:00	3353.42487	3356.1466	3343.47914	3343.66737	205	0	22
2025.06.12	02:00:00	3358.04847	3359.91917	3340.94676	3342.8245	329	0	21
2025.06.12	02:30:00	3370.79687	3372.45129	3361.95887	3365.84719	196	0	16
2025.06.12	03:00:00	3375.26934	3378.23507	3354.66766	3355.41909	393	0	22
2025.06.12	03:30:00	3392.09596	3420.47315	3372.17014	3417.43662	433	0	29
2025.06.12	04:00:00	3412.87802	3427.27191	3403.37335	3406.14598	173	0	23
2025.06.12	04:30:00	3410.29653	3427.23761	3407.69528	3424.4016	277	0	20
2025.06.12	05:00:00	3400.11522	3403.68357	3392.57021	3394.7121	196	0	19
2025.06.12	05:30:00	3396.31932	3403.37999	3383.29378	3390.88732	175	0	15
2025.06.12	06:00:00	3400.26487	3402.62962	3388.89862	3393.89282	148	0	19
2025.06.12	06:30:00	3401.7742	3402.87256	3390.39179	3394.27374	211	0	18
2025.06.12	07:00:00	3406.66766	3407.51983	3400.04264	3403.60229	160	0	23
2025.06.12	07:30:00	3408.32989	3414.13356	3390.92437	3393.87688	349	0	20
2025.06.12	08:00:00	3395.00168	3403.91343	3390.24958	3401.96448	213	0	22
2025.06.12	08:30:00	3400.71415	3404.16449	3377.8864	3379.27699	423	0	15
2025.06.12	09:00:00	3421.15333	3435.90827	3420.73942	3432.84182	171	0	24
2025.06.12	09:30:00	3420.09439	3427.7358	3395.82978	3396.77272	352	0	22
2025.06.12	10:00:00	3436.01565	3450.21477	3427.88711	3430.17604	148	0	24
2025.06.12	10:30:00	3437.44446	3439.20196	3421.92321	3432.69038	164	0	23
2025.06.12	11:00:00	3436.49685	3437.61391	3421.36691	3422.22097	271	0	20
2025.06.12	11:30:00	3428.83737	3455.96076	3423.82042	3453.94006	493	0	17
2025.06.12	12:00:00	3452.31948	3468.15809	3449.98325	3462.85545	205	0	22
2025.06.12	12:30:00	3457.2495	3457.93317	3421.87361	3434.79609	384	0	22
2025.06.12	13:00:00	3439.87166	3442.01269	3432.81821	3434.43078	183	0	17
2025.06.12	13:30:00	3436.67885	3451.41688	3431.02798	3444.54364	208	0	18
2025.06.12	14:00:00	3440.95115	3442.03816	3418.64412	3425.7358	282	0	18
2025.06.12	14:30:00	3432.1237	3449.78503	3427.10432	3449.34014	305	0	25
2025.06.12	15:00:00	3442.39725	3449.43531	3423.66793	3424.97049	330	0	16
2025.06.12	15:30:00	3429.74672	3448.10062	3429.60513	3447.56486	309	0	20
2025.06.12	16:00:00	3440.96167	3461.87867	3440.47834	3457.79935	383	0	18
2025.06.12	16:30:00	3456.97733	3461.94371	3427.23579	3430.94966	480	0	22
2025.06.12	17:00:00	3431.85902	3444.76179	3426.28015	3426.81571	119	0	18
2025.06.12	17:30:00	3431.40376	3435.88972	3426.40748	3429.64882	151	0	22
2025.06.12	18:00:00	3430.17178	3455.38697	3421.77397	3442.37741	293	0	20
2025.06.12	18:30:00	3440.94678	3446.70266	3434.717	3443.80956	174	0	20
2025.06.12	19:00:00	3442.13131	3446.42494	3419.17484	3419.19939	463	0	18
2025.06.12	19:30:00	3463.80695	3466.27519	3446.89435	3450.12891	217	0	20
2025.06.12	20:00:00	3456.36725	3481.9736	3456.02963	3481.01997	503	0	22
2025.06.12	20:30:00	3480.86361	3481.57616	3461.19496	3466.73886	264	0	23
2025.06.12	21:00:00	3489.8258	3495.72226	3479.52215	3481.4188	210	0	21
2025.06.12	21:30:00	3494.8079	3495.90328	3463.27207	3463.64417	453	0	24
2025.06.12	22:00:00	3474.38095	3475.4981	3451.63813	3459.69671	308	0	19
2025.06.12	22:30:00	3462.35661	3476.30319	3461.6805	3473.26498	187	0	16
2025.06.12	23:00:00	3457.46887	3483.45467	3455.132	3481.738	402	0	22
2025.06.12	23:30:00	3474.34391	3489.58776	3466.745	3484.70776	260	0	19
2025.06.13	00:00:00	3464.90022	3467.63269	3447.09313	3449.81377	311	0	25
2025.06.13	00:30:00	3475.03739	3494.05323	3474.90631	3484.50496	196	0	26
2025.06.13	01:00:00	3471.72308	3481.68967	3463.85691	3477.63272	176	0	25
2025.06.13	01:30:00	3474.93137	3477.14143	3464.20237	3464.32969	226	0	28
2025.06.13	02:00:00	3470.02839	3474.8642	3457.85027	3473.44228	184	0	20
2025.06.13	02:30:00	3467.39471	3479.23493	3451.14954	3454.36808	322	0	19
2025.06.13	03:00:00	3479.43492	3510.30713	3470.21329	3507.32444	499	0	24
2025.06.13	03:30:00	3454.693	3457.23633	3440.719	3446.64839	213	0	29
2025.06.13	04:00:00	3451.96267	3475.2938	3451.54851	3470.69508	382	0	22
2025.06.13	04:30:00	3470.09778	3480.39669	3458.5576	3478.83433	174	0	19
2025.06.13	05:00:00	3467.3786	3471.91888	3451.41865	3452.72814	308	0	20
2025.06.13	05:30:00	3479.72082	3508.9321	3478.38474	3505.48632	459	0	20
2025.06.13	06:00:00	3502.65283	3517.49541	3499.43898	3514.40266	286	0	20
2025.06.13	06:30:00	3492.13679	3498.6097	3480.06482	3481.02103	304	0	24
2025.06.13	07:00:00	3481.73813	3487.03395	3451.88793	3452.45538	508	0	20
2025.06.13	07:30:00	3509.06717	3510.67978	3480.25231	3485.9566	405	0	21
2025.06.13	08:00:00	3490.36156	3493.20261	3475.59559	3480.10536	260	0	20
2025.06.13	08:30:00	3483.2587	3483.91891	3456.43227	3458.03904	419	0	21
2025.06.13	09:00:00	3462.29666	3475.6445	3453.39132	3454.75335	148	0	21
2025.06.13	09:30:00	3461.85235	3475.20896	3461.05251	3473.02706	287	0	21
2025.06.13	10:00:00	3452.38226	3456.97362	3448.00148	3456.42212	193	0	22
2025.06.13	10:30:00	3455.98677	3462.99285	3446.62801	3447.17797	248	0	23
2025.06.13	11:00:00	3464.51027	3474.77962	3462.11353	3473.3023	149	0	22
2025.06.13	11:30:00	3464.70114	3467.48551	3445.64869	3446.87157	377	0	17
2025.06.13	12:00:00	3447.91408	3459.7623	3445.06245	3459.21691	271	0	25
2025.06.13	12:30:00	3456.56199	3481.92919	3455.53677	3481.59459	479	0	12
2025.06.13	13:00:00	3432.25214	3436.15802	3414.57903	3425.61768	190	0	23
2025.06.13	13:30:00	3428.21825	3434.62092	3420.71681	3426.34086	158	0	23
2025.06.13	14:00:00	3429.71783	3449.678	3429.2436	3441.21009	267	0	19
2025.06.13	14:30:00	3420.83652	3439.20592	3415.51766	3433.16797	270	0	21
2025.06.13	15:00:00	3412.0126	3434.12496	3402.7301	3424.84746	276	0	20
2025.06.13	15:30:00	3422.42042	3434.38511	3419.21032	3430.76209	124	0	20
2025.06.13	16:00:00	3421.79061	3429.20848	3415.98702	3419.98994	173	0	18
2025.06.13	16:30:00	3421.46322	3427.47639	3413.86108	3418.14127	143	0	17
2025.06.13	17:00:00	3419.74087	3426.52462	3381.42974	3386.91994	558	0	18
2025.06.13	17:30:00	3391.14012	3398.86456	3379.50722	3398.49625	126	0	26
2025.06.13	18:00:00	3391.62342	3430.80166	3389.02412	3417.03151	429	0	24
2025.06.13	18:30:00	3373.14146	3395.67459	3371.47933	3393.22943	424	0	25
2025.06.13	19:00:00	3354.47347	3371.70395	3352.63726	3370.27111	325	0	21
2025.06.13	19:30:00	3367.64508	3383.66914	3359.38365	3380.46986	267	0	21
2025.06.13	20:00:00	3375.94723	3378.26232	3354.93713	3361.97612	211	0	21
2025.06.13	20:30:00	3380.97438	3386.88199	3376.29821	3386.28725	198	0	16
2025.06.13	21:00:00	3386.15468	3397.39674	3380.49517	3381.99086	138	0	18
2025.06.13	21:30:00	3386.88062	3392.20872	3381.03631	3381.63029	180	0	18
2025.06.13	22:00:00	3383.72127	3391.56074	3367.78936	3378.89447	199	0	23
2025.06.13	22:30:00	3379.11076	3383.51241	3342.05146	3352.41833	448	0	21
2025.06.13	23:00:00	3357.49959	3374.72566	3357.1166	3369.62262	275	0	28
2025.06.13	23:30:00	3350.12319	3355.16104	3328.35087	3329.59206	391	0	24
2025.06.14	00:00:00	3367.4807	3381.52399	3364.98608	3373.33294	166	0	14
2025.06.14	00:30:00	3370.11603	3382.7702	3358.6746	3379.42703	261	0	22
2025.06.14	01:00:00	3362.75509	3367.64656	3346.82311	3348.42147	296	0	16
2025.06.14	01:30:00	3374.40544	3414.79709	3373.84684	3405.27953	489	0	21
2025.06.14	02:00:00	3353.726	3356.01155	3343.70074	3346.58975	147	0	22
2025.06.14	02:30:00	3353.33789	3354.06605	3332.68304	3333.2841	401	0	21
2025.06.14	03:00:00	3370.08646	3377.09446	3352.40162	3355.39935	291	0	23
2025.06.14	03:30:00	3360.34015	3366.91009	3350.17587	3364.78924	209	0	25
2025.06.14	04:00:00	3356.14492	3394.57896	3349.4454	3389.14727	540	0	26
2025.06.14	04:30:00	3382.39492	3383.53214	3367.13431	3372.14788	279	0	31
2025.06.14	05:00:00	3391.84358	3399.8645	3385.03455	3389.39461	142	0	25
2025.06.14	05:30:00	3391.86198	3395.07935	3378.67539	3380.90228	276	0	27
2025.06.14	06:00:00	3382.08782	3389.07364	3372.09257	3375.1139	163	0	19
2025.06.14	06:30:00	3385.92461	3393.2856	3363.16818	3369.28662	362	0	20
2025.06.14	07:00:00	3400.0936	3410.12347	3396.80364	3406.1442	195	0	21
2025.06.14	07:30:00	3404.38472	3412.98655	3389.75133	3394.24848	292	0	25
2025.06.14	08:00:00	3394.56855	3397.36565	3361.29351	3362.67689	489	0	21
2025.06.14	08:30:00	3418.91935	3421.48413	3403.08156	3404.36326	285	0	24
